"order_id","order_date","customer_id","sales"
"CA-2014-107524","2014-03-02","KN-16705","47.76"
"CA-2016-123617","2016-11-28","AJ-10780","7.434"
"CA-2017-107720","2017-11-06","VM-21685","46.26"
"CA-2016-144554","2016-11-07","DM-13345","119.976"
"CA-2015-166492","2015-04-07","RP-19390","48.5"
"US-2017-128398","2017-05-02","EM-13825","159.56"
"US-2014-169789","2014-12-30","MF-17665","551.985"
"CA-2016-119123","2016-03-13","DB-13360","51.184"
"CA-2014-133228","2014-04-04","MS-17710","84.83"
"CA-2016-140081","2016-06-20","CG-12040","538.022"
"CA-2016-140438","2016-12-24","PW-19030","197.97"
"CA-2015-119214","2015-01-23","CW-11905","43.66"
"CA-2017-113705","2017-03-27","LC-16870","874.8"
"CA-2016-157686","2016-10-01","BD-11620","194.848"
"CA-2015-103093","2015-02-03","FO-14305","74.52"
"US-2017-101840","2017-02-06","SP-20545","273.7"
"CA-2016-115574","2016-12-23","BP-11185","141.372"
"CA-2015-107468","2015-12-18","MK-17905","6.848"
"CA-2016-164770","2016-12-02","MY-18295","812.6800000000001"
"CA-2016-123533","2016-11-24","SC-20050","392.83200000000005"
"CA-2016-108959","2016-03-10","MH-17785","104.696"
"US-2015-147662","2015-02-14","KB-16315","427.548"
"US-2014-120313","2014-10-31","NL-18310","73.584"
"CA-2017-153227","2017-12-04","CS-12250","11.76"
"CA-2015-142433","2015-04-20","ES-14020","117.456"
"CA-2016-118311","2016-10-24","ED-13885","450"
"CA-2016-139395","2016-12-12","MG-17650","732.17"
"CA-2015-110548","2015-05-04","AH-10690","946.344"
"CA-2016-160479","2016-09-15","AH-10585","35.4"
"CA-2017-147354","2017-03-09","KB-16315","510.82399999999996"
"CA-2017-143252","2017-12-18","HE-14800","129.29"
"CA-2017-108287","2017-12-18","AG-10330","12.672"
"CA-2015-138492","2015-05-15","FC-14335","51.968"
"CA-2014-169852","2014-10-21","SF-20965","36.36"
"US-2016-147340","2016-09-24","EB-13750","63.2"
"CA-2017-150504","2017-11-06","HG-14845","18.16"
"US-2015-153283","2015-11-12","EB-14110","15.56"
"US-2015-124219","2015-08-07","KW-16570","241.34"
"CA-2017-158106","2017-06-04","CT-11995","8.64"
"CA-2015-130022","2015-08-10","JK-16120","74.94"
"CA-2017-166499","2017-03-19","VG-21805","8.94"
"CA-2017-128783","2017-09-07","TG-21640","248.82"
"US-2017-165358","2017-07-18","SV-20365","807.898"
"CA-2014-131051","2014-12-01","TR-21325","58.2"
"CA-2017-126865","2017-12-05","NP-18325","92.94"
"CA-2014-137589","2014-11-03","MS-17770","286.344"
"CA-2015-157287","2015-12-22","HR-14830","456.193"
"CA-2014-153479","2014-10-04","DF-13135","110.098"
"US-2017-133081","2017-03-11","PV-18985","90.6"
"CA-2017-129357","2017-05-14","KB-16585","504.59000000000003"
"CA-2015-153535","2015-05-20","SG-20470","169.54399999999998"
"CA-2016-165470","2016-11-25","HJ-14875","5.08"
"CA-2015-131534","2015-03-28","AB-10165","199.64000000000001"
"CA-2015-115693","2015-12-10","FC-14245","56.3"
"CA-2017-138149","2017-06-29","WB-21850","1100.62"
"CA-2015-123568","2015-11-08","SC-20095","256.35"
"US-2015-158589","2015-11-20","KW-16570","32.04"
"CA-2014-164469","2014-06-25","GK-14620","344.91999999999996"
"US-2016-111290","2016-07-22","DK-13375","1137.4"
"CA-2017-148929","2017-09-07","SP-20620","478.08"
"CA-2017-105669","2017-09-17","SJ-20125","1749.902"
"CA-2016-136329","2016-07-09","JD-15895","573.286"
"US-2017-120390","2017-10-19","TH-21550","1633.188"
"CA-2014-114510","2014-03-14","JF-15295","280.276"
"CA-2015-116512","2015-04-09","MC-18100","17.94"
"CA-2016-106656","2016-09-23","DV-13045","22.979999999999997"
"CA-2017-155460","2017-04-13","RW-19630","901.1999999999999"
"CA-2014-111934","2014-05-05","GD-14590","47.32"
"CA-2017-101700","2017-04-23","SO-20335","30.351999999999997"
"CA-2017-136448","2017-09-16","AS-10090","684.11"
"CA-2017-150469","2017-01-26","CJ-12010","11.84"
"CA-2017-149895","2017-09-08","EB-14110","258.528"
"CA-2017-121678","2017-11-16","BM-11650","1.824"
"US-2017-150847","2017-04-30","JF-15490","10.368"
"CA-2015-157434","2015-04-29","JK-15640","7.968"
"US-2017-134481","2017-08-27","AR-10405","1488.424"
"CA-2017-169999","2017-06-19","JS-15685","140.86800000000002"
"CA-2016-101385","2016-09-25","JW-16075","16.56"
"CA-2017-132339","2017-08-19","JB-15400","387.99"
"CA-2015-136728","2015-09-13","AG-10900","177.89600000000002"
"US-2016-146857","2016-05-06","BE-11455","54.48"
"CA-2017-166093","2017-08-17","RW-19540","3397.732"
"CA-2014-103807","2014-12-02","EM-13825","21.19"
"CA-2015-142930","2015-11-28","EB-14170","335.52"
"CA-2017-142034","2017-09-24","KB-16240","1331.82"
"CA-2015-144806","2015-12-06","GH-14425","757.712"
"CA-2015-168529","2015-10-08","MB-17305","145.9"
"CA-2017-126928","2017-09-17","GZ-14470","514.05"
"CA-2014-116190","2014-07-26","SG-20470","256.47999999999996"
"CA-2017-156139","2016-12-31","BP-11155","38.376"
"US-2016-139486","2016-05-21","LH-17155","121.436"
"US-2017-110996","2017-11-20","KA-16525","283.92"
"CA-2015-154956","2015-07-04","IM-15070","1099.96"
"CA-2017-127180","2017-10-22","TA-21385","13716.458"
"CA-2015-117800","2015-09-21","TH-21550","1132.8400000000001"
"CA-2017-118136","2017-09-16","BB-10990","14.8"
"US-2015-156797","2015-08-11","PO-19180","149.96"
"CA-2017-118360","2017-04-01","JC-15775","42.93"
"CA-2014-100895","2014-06-02","SV-20785","605.47"
"US-2017-148831","2017-10-13","AH-10210","348.56"
"US-2014-163797","2014-04-08","PC-19000","49.792"
"CA-2016-143910","2016-08-12","BC-11125","145.764"
"CA-2016-135594","2016-06-30","AH-10120","50.12"
"CA-2015-114069","2015-07-13","ND-18370","1952.808"
"CA-2016-119186","2016-05-26","MS-17710","477.142"
"CA-2016-110492","2016-02-12","JS-15880","1366.04"
"US-2017-126081","2017-06-29","FC-14335","5.184"
"CA-2015-160213","2015-03-08","AR-10825","19.44"
"CA-2016-111115","2016-07-25","LB-16735","21.48"
"CA-2015-151841","2015-04-27","TC-21475","49.400000000000006"
"CA-2016-135636","2016-10-08","DB-13615","387.72"
"US-2017-152569","2017-05-15","JD-16015","67.824"
"CA-2014-168305","2014-11-01","PL-18925","65.8"
"CA-2017-161200","2017-08-06","SV-20365","161.14000000000001"
"CA-2015-146696","2015-12-14","RD-19480","8.096"
"CA-2014-103527","2014-09-09","CC-12220","10.896"
"US-2017-100482","2017-04-11","JL-15130","43.888000000000005"
"CA-2017-117485","2017-09-23","BD-11320","291.96"
"CA-2014-169460","2014-04-19","NF-18595","76.14"
"US-2017-116505","2017-11-17","TB-21625","43.8"
"CA-2017-136672","2017-03-07","MG-17890","49.08"
"CA-2016-152800","2016-04-13","SP-20920","6.12"
"CA-2017-110310","2017-10-27","NB-18655","68.967"
"CA-2016-159009","2016-09-23","DP-13105","197.96800000000002"
"US-2017-147221","2017-12-02","JS-16030","303.372"
"CA-2015-145821","2015-05-01","JB-15400","88.752"
"CA-2016-149671","2016-06-05","KB-16600","61.38"
"CA-2017-122028","2017-08-18","CK-12205","10.782"
"CA-2014-142769","2014-09-13","RP-19390","561.7299999999999"
"CA-2015-156608","2015-10-24","MT-18070","3.592"
"CA-2014-130869","2014-11-17","CB-12025","7.08"
"CA-2014-102085","2014-10-04","JD-16015","29.24"
"CA-2015-136735","2015-07-26","HA-14920","167.86"
"CA-2017-139717","2017-08-24","DM-13015","656.6400000000001"
"CA-2016-126732","2016-09-02","LR-16915","1804.2479999999996"
"CA-2015-145849","2015-09-15","CT-11995","215.18"
"CA-2017-141425","2017-11-02","AR-10825","384.592"
"US-2016-107440","2016-04-16","BS-11365","9135.189999999999"
"CA-2014-142965","2014-07-20","SW-20245","53.344"
"CA-2016-164350","2016-09-10","CG-12040","67.56"
"CA-2016-109666","2016-04-19","KM-16720","633.04"
"CA-2014-159520","2014-06-06","GT-14635","1158.448"
"CA-2016-116918","2016-10-01","JK-15205","36.364"
"CA-2015-160472","2015-07-20","RK-19300","1238.3300000000002"
"CA-2016-111010","2016-01-22","PG-18895","7.56"
"CA-2016-163328","2016-11-04","TP-21565","1465.032"
"CA-2016-163951","2016-12-30","CJ-11875","16.52"
"CA-2015-104871","2015-03-30","DR-12940","366.744"
"CA-2014-146703","2014-10-20","PO-18865","211.96"
"US-2014-146353","2014-10-14","JE-15610","292.82"
"CA-2017-154123","2017-11-20","SC-20050","27.58"
"CA-2017-101322","2017-12-28","JG-15310","340.704"
"US-2014-150574","2014-12-19","MK-18160","252.61200000000002"
"CA-2015-145394","2015-11-16","MC-17605","295.968"
"CA-2017-139661","2017-10-30","JW-15220","9.64"
"CA-2015-162782","2015-02-21","PW-19240","2541.98"
"CA-2017-141873","2017-10-09","HG-14845","364.388"
"CA-2017-158729","2017-12-19","AC-10450","1665.62"
"CA-2014-124723","2014-08-05","GZ-14470","489.23"
"CA-2016-119963","2016-11-18","SN-20710","329.972"
"US-2014-150532","2014-07-14","PB-19150","55.92"
"CA-2016-140543","2016-06-29","Co-12640","191.88"
"CA-2017-110373","2017-10-27","MA-17560","34.24"
"CA-2017-102309","2017-09-23","DO-13645","212.91"
"CA-2014-169726","2014-08-09","JH-15985","2060.744"
"CA-2016-144911","2016-11-27","RW-19630","186.95"
"CA-2016-103982","2016-03-03","AA-10315","4406.072"
"CA-2014-143903","2014-07-20","KM-16375","1340.9759999999999"
"CA-2017-122077","2017-05-19","JF-15295","109.208"
"CA-2016-113831","2016-05-30","AH-10690","4317.3"
"CA-2017-154732","2017-11-05","AH-10195","16.03"
"CA-2017-121615","2017-11-03","DL-12925","75.9"
"US-2014-158365","2014-04-12","SV-20785","32.4"
"CA-2017-123246","2017-10-17","AJ-10960","10.64"
"US-2015-165743","2015-11-20","MM-18055","160.272"
"CA-2017-146626","2017-12-29","BP-11185","101.12"
"CA-2014-140004","2014-03-21","CB-12025","13.456"
"CA-2015-137302","2015-04-26","BW-11110","485.784"
"CA-2016-106950","2016-09-02","JE-15715","1854.241"
"CA-2014-119529","2014-11-03","DM-13345","5.76"
"CA-2016-103709","2016-09-08","LP-17095","310.86"
"CA-2016-151092","2016-08-06","VG-21790","211.168"
"CA-2017-164168","2017-11-12","LS-16975","256.36"
"CA-2015-130610","2015-07-05","VP-21730","19"
"US-2014-120175","2014-11-28","MC-17635","64.02"
"CA-2017-157931","2017-09-17","MO-17800","830.24"
"CA-2014-127159","2014-05-12","HL-15040","34.79"
"CA-2015-139374","2015-09-10","AR-10345","179.886"
"US-2016-151862","2016-03-01","ON-18715","159.984"
"US-2016-113677","2016-11-13","CM-12655","2294.9"
"CA-2016-101469","2016-07-02","KH-16360","7.7"
"CA-2016-111416","2016-09-17","LW-17215","232.4"
"CA-2017-129294","2017-03-16","KD-16615","540.934"
"CA-2016-153269","2016-03-09","PS-18760","435.84999999999997"
"CA-2017-121125","2017-05-30","MG-17890","205.744"
"CA-2016-152163","2016-07-01","JF-15355","85.5"
"CA-2016-168956","2016-02-16","EA-14035","167.182"
"CA-2014-110184","2014-07-12","BF-11170","505.68600000000004"
"CA-2016-125094","2016-11-05","NP-18700","479.72"
"US-2015-163783","2015-12-27","DR-12940","12.672"
"CA-2017-162789","2017-09-22","LC-17140","1083.07"
"US-2015-153374","2015-02-09","JF-15565","479.952"
"CA-2015-101126","2015-02-10","NB-18655","77.24"
"CA-2016-150000","2016-04-08","PG-18820","17.92"
"US-2014-117163","2014-01-27","EJ-13720","426.67"
"CA-2017-116680","2017-09-04","PK-19075","1491.616"
"CA-2017-156391","2017-09-26","SL-20155","2.224"
"CA-2017-160899","2017-08-11","DR-12940","477.51"
"CA-2017-157651","2017-12-10","HA-14920","14.2"
"CA-2017-109946","2017-04-16","PL-18925","16.52"
"US-2015-120502","2015-04-13","BT-11395","372.096"
"CA-2017-107909","2017-09-01","SS-20875","42.91"
"CA-2016-130050","2016-07-16","MC-17425","9.552"
"CA-2015-160864","2015-05-03","NF-18595","13.848"
"US-2016-161683","2016-12-03","CJ-12010","413.008"
"CA-2015-157805","2015-08-31","RH-19510","555.96"
"CA-2017-107503","2017-01-01","GA-14725","48.896"
"CA-2017-120705","2017-09-05","MG-17875","147.184"
"CA-2015-128125","2015-03-31","EB-13705","120.756"
"CA-2015-126557","2015-07-12","RL-19615","1745.399"
"CA-2017-107832","2017-11-23","FH-14275","7.476"
"CA-2015-130659","2015-12-04","MS-17365","2201.864"
"CA-2014-155593","2014-11-03","RP-19390","11.64"
"CA-2014-132612","2014-06-09","FO-14305","1441.3"
"CA-2016-149979","2016-09-23","RA-19915","487.22"
"CA-2014-145926","2014-11-17","MP-17470","479.9"
"CA-2017-144750","2017-08-21","DL-13495","83.88"
"CA-2017-121258","2017-02-26","DB-13060","380.136"
"CA-2017-159597","2017-11-09","MC-17590","163.55"
"CA-2017-107293","2017-09-05","CS-12400","2.78"
"CA-2016-162383","2016-09-05","MD-17350","103.054"
"CA-2016-153661","2016-01-30","SC-20725","381.804"
"CA-2014-110030","2014-12-06","LF-17185","23.976"
"CA-2014-168494","2014-12-12","NP-18700","4630.5105"
"US-2016-108504","2016-02-05","PP-18955","2075.51"
"US-2014-132745","2014-10-01","NF-18475","4.71"
"US-2016-131891","2016-07-29","PW-19240","2.214"
"CA-2017-119578","2017-12-22","JG-15310","916.14"
"CA-2015-121608","2015-09-03","JB-15400","238.11"
"CA-2016-114867","2016-12-23","FM-14290","1507.938"
"CA-2014-131800","2014-12-30","AJ-10960","158.388"
"CA-2016-134376","2016-10-02","TT-21265","61.44"
"CA-2016-113390","2016-10-11","EP-13915","33.064"
"CA-2014-121006","2014-11-10","SC-20020","1194.87"
"CA-2017-107265","2017-04-06","ML-17755","106.32"
"CA-2017-158883","2017-06-02","CS-11860","25.344"
"CA-2016-138667","2016-12-27","MW-18220","40"
"CA-2017-147291","2017-03-11","MJ-17740","895.92"
"CA-2015-164007","2015-06-08","MG-17695","145.504"
"CA-2016-123120","2016-09-04","CV-12295","147.26"
"CA-2016-106621","2016-09-29","DM-12955","10.496"
"CA-2016-155439","2016-09-14","PN-18775","25.92"
"CA-2016-145499","2016-05-30","RW-19690","3.282"
"CA-2015-168564","2015-08-08","TT-21220","158.672"
"CA-2016-122392","2016-07-22","CJ-12010","15.808"
"CA-2015-128356","2015-10-02","RP-19390","10.944"
"CA-2014-113383","2014-09-10","SF-20065","336.82"
"CA-2017-124114","2017-03-02","RS-19765","0.556"
"CA-2015-145065","2015-12-12","DK-13375","32.308"
"CA-2014-124429","2014-05-27","MH-17785","926.44"
"CA-2014-114517","2014-12-23","TH-21235","109.83600000000001"
"CA-2014-113929","2014-06-16","CK-12205","115.952"
"CA-2015-156566","2015-10-01","EM-13960","572.8"
"CA-2017-134796","2017-06-25","FM-14380","148.48"
"US-2016-148901","2016-05-14","MK-17905","191.018"
"US-2015-167220","2015-12-12","JB-15925","22.368"
"CA-2017-101273","2017-08-27","ST-20530","14.336"
"CA-2016-148516","2016-08-07","DW-13585","179.97"
"CA-2017-143112","2017-10-05","TS-21370","5509.142"
"CA-2017-157273","2017-01-30","SZ-20035","604.768"
"CA-2015-136798","2015-05-08","DL-12925","545.9100000000001"
"US-2016-165078","2016-11-05","MA-17995","196.33"
"US-2017-108245","2017-09-22","SH-19975","24.619999999999997"
"CA-2014-105893","2014-11-11","PK-19075","665.88"
"CA-2016-126284","2016-09-20","EN-13780","83.7"
"CA-2015-135580","2015-12-30","CL-12565","3251.34"
"CA-2016-134936","2016-12-19","ES-14080","471.624"
"CA-2015-123505","2015-11-22","AR-10540","14.94"
"CA-2014-154893","2014-12-21","GM-14440","1897.92"
"CA-2017-102729","2017-10-26","BF-11215","55.616"
"CA-2015-119634","2015-08-11","BW-11065","46.152"
"US-2016-158680","2016-07-01","NZ-18565","2.496"
"CA-2017-161172","2017-03-16","SP-20920","315.041"
"CA-2017-131303","2017-11-28","EP-13915","62.65"
"CA-2017-160416","2017-11-13","AD-10180","163.96"
"CA-2014-104283","2014-06-27","LM-17065","616.14"
"CA-2017-141446","2017-09-16","CL-12700","18"
"US-2016-160528","2016-08-23","MH-18115","1416.304"
"CA-2015-134859","2015-10-04","JK-16120","85.68"
"CA-2017-139787","2017-09-19","JP-16135","35.4"
"CA-2016-112102","2016-04-12","BD-11605","448.81"
"CA-2014-153808","2014-04-06","FH-14275","436.48800000000006"
"CA-2017-169474","2017-02-04","JF-15355","32.67"
"CA-2016-129280","2016-05-03","SM-20905","1043.0410000000002"
"CA-2014-138317","2014-06-21","NW-18400","385.2610000000001"
"CA-2016-168361","2016-06-21","KB-16600","0.836"
"CA-2014-123253","2014-08-22","DE-13255","3.912"
"US-2015-120957","2015-12-07","KH-16690","12.96"
"CA-2016-148747","2016-09-25","AS-10045","477.666"
"CA-2017-161578","2017-12-16","RB-19465","172.26"
"CA-2017-135307","2017-11-26","LS-17245","164.34"
"CA-2016-136434","2016-12-01","RD-19480","17.31"
"CA-2017-155740","2017-07-30","TC-21475","76.776"
"CA-2017-148446","2017-12-10","MC-17845","1669.6"
"CA-2015-118871","2015-12-04","HM-14860","418.192"
"CA-2016-166380","2016-05-30","EB-13750","138.53"
"CA-2017-124401","2017-09-07","RD-19900","317.624"
"CA-2017-138289","2017-01-16","AR-10540","5802.7"
"CA-2016-159730","2016-09-17","SJ-20125","219.472"
"CA-2015-131422","2015-11-05","GB-14530","207"
"CA-2016-109057","2016-04-22","TT-21460","23.952"
"US-2015-129007","2015-09-13","KD-16615","1336.352"
"CA-2017-122707","2017-04-16","EB-13750","503.22"
"CA-2016-140774","2016-09-05","BE-11455","107.94"
"CA-2015-154620","2015-12-12","LT-17110","348.928"
"CA-2015-158918","2015-12-20","AI-10855","17.12"
"CA-2016-162236","2016-11-04","ER-13855","1106.924"
"CA-2017-143665","2017-04-26","PO-19180","59.620000000000005"
"CA-2017-105620","2017-12-25","JH-15430","141"
"CA-2017-102554","2017-06-11","KN-16705","3.76"
"CA-2017-121839","2017-09-24","MH-18115","1169.694"
"CA-2016-131737","2016-03-17","GZ-14470","2073.3500000000004"
"CA-2016-146633","2016-11-15","TG-21310","1054.928"
"CA-2017-138548","2017-08-15","JG-15160","97.84"
"CA-2015-113152","2015-12-25","JK-15625","1293.4679999999998"
"CA-2015-169740","2015-02-20","LM-17065","29.99"
"CA-2017-122644","2017-11-12","SF-20965","29.392000000000003"
"CA-2016-145135","2016-11-26","CD-12790","73.33"
"CA-2016-115483","2016-07-14","JS-15880","219.84"
"CA-2017-101182","2017-09-04","KB-16405","56.136"
"CA-2017-103212","2017-10-13","MH-18025","1541.51"
"CA-2014-164224","2014-05-18","TT-21070","165.168"
"CA-2014-101476","2014-09-12","SD-20485","69.99"
"CA-2016-100468","2016-11-24","AT-10435","43.46"
"CA-2016-127761","2016-11-10","SW-20275","885.5699999999999"
"US-2015-151435","2015-09-06","SW-20455","85.98"
"US-2016-114888","2016-09-19","CC-12430","18.192"
"CA-2014-108147","2014-06-08","RD-19480","1745.3600000000001"
"US-2014-112991","2014-12-10","SH-19975","455.632"
"US-2014-133949","2014-12-31","JL-15175","475.944"
"CA-2014-158225","2014-09-22","SE-20110","210.13"
"CA-2017-163020","2017-09-15","MO-17800","35.56"
"CA-2017-126144","2017-07-31","GM-14680","285.576"
"CA-2017-145765","2017-05-28","CM-11815","483.48"
"CA-2017-166709","2017-11-17","HL-15040","10499.97"
"CA-2014-165477","2014-12-29","RE-19405","48.36"
"CA-2014-136742","2014-04-06","GP-14740","44.91"
"CA-2016-127985","2016-04-01","DB-12910","7.04"
"CA-2017-146164","2017-12-22","CM-12190","638.68"
"US-2017-162068","2017-12-28","PC-18745","1.188"
"CA-2016-122133","2016-05-16","JR-15670","552.56"
"CA-2015-144274","2015-11-23","PW-19240","420.64000000000004"
"CA-2017-110429","2017-11-03","DM-13015","11.673"
"CA-2016-130484","2016-08-22","SG-20470","26.352"
"CA-2014-112403","2014-03-31","JO-15280","0.852"
"CA-2015-111164","2015-04-11","SE-20110","513.73"
"US-2017-122714","2017-12-07","HG-14965","1889.99"
"CA-2017-119193","2017-12-22","SK-19990","631.5989999999999"
"US-2016-108497","2016-06-14","MH-17290","599.165"
"CA-2017-100951","2017-06-09","NC-18625","720.76"
"CA-2016-159989","2016-12-09","EB-13870","40.68"
"CA-2015-121650","2015-12-10","KD-16495","1000.4300000000001"
"CA-2017-106691","2017-11-06","CC-12370","1.248"
"CA-2015-105634","2015-11-08","HA-14905","11.65"
"CA-2014-131247","2014-03-30","GA-14725","205.666"
"CA-2017-116645","2017-11-30","ME-17725","155.94"
"CA-2014-105872","2014-05-30","JG-15160","70.368"
"US-2017-101721","2017-07-23","MY-17380","63.312"
"CA-2014-162278","2014-10-26","AH-10585","447.88"
"CA-2014-103590","2014-11-30","JL-15505","62.28"
"US-2017-141852","2017-11-09","JE-15745","47.12"
"CA-2016-160941","2016-07-21","DK-12835","423.04999999999995"
"US-2015-118983","2015-11-22","HP-14815","71.354"
"CA-2016-113516","2016-09-08","VM-21685","100.16"
"CA-2014-168984","2014-11-26","NW-18400","1122.968"
"CA-2015-109512","2015-03-05","LF-17185","976.347"
"CA-2016-136994","2016-05-27","LS-17245","13.38"
"US-2017-118087","2017-09-09","SP-20620","2457.141"
"CA-2016-113425","2016-11-21","JK-16120","113.568"
"CA-2015-148635","2015-07-25","MH-18025","1288.848"
"CA-2015-134922","2015-11-07","KB-16240","24.4"
"US-2017-112928","2017-06-01","BB-10990","17.48"
"US-2015-138303","2015-09-03","MG-18145","755.096"
"US-2015-129553","2015-07-27","PG-18820","29.97"
"CA-2016-144092","2016-11-05","LH-17155","344.01800000000003"
"US-2016-149790","2016-09-26","SC-20380","15.624"
"CA-2017-113670","2017-10-15","RS-19765","715.19"
"CA-2016-119025","2016-02-22","PV-18985","490.32"
"CA-2014-114643","2014-06-13","FM-14215","14.52"
"US-2017-146878","2017-09-21","DL-12865","12.294"
"CA-2016-149349","2016-11-12","SP-20650","22.752"
"CA-2017-151750","2017-01-01","JM-15250","954.9020000000002"
"CA-2016-118570","2016-11-13","CC-12430","217.056"
"CA-2015-110877","2015-10-23","JE-15715","186.67199999999997"
"CA-2014-103401","2014-11-21","GR-14560","12.96"
"US-2016-166660","2016-01-30","TB-21250","483.748"
"CA-2015-155068","2015-10-23","RA-19285","78.456"
"CA-2015-153416","2015-11-24","TS-21340","568.86"
"CA-2014-169033","2014-03-30","KM-16720","49.65"
"CA-2016-144764","2016-09-02","RL-19615","1427.308"
"CA-2014-127299","2014-09-19","JL-15835","2692.329"
"CA-2017-101210","2017-08-25","DW-13540","13.152"
"CA-2016-161746","2016-10-21","CS-11950","615.406"
"CA-2017-136651","2017-04-23","JF-15355","183.38"
"CA-2016-108987","2016-09-08","AG-10675","2620.9375999999997"
"US-2017-142573","2017-07-18","ML-17410","1298.896"
"CA-2014-103219","2014-11-09","BF-11215","56.52"
"CA-2016-112669","2016-04-14","KT-16465","976.512"
"CA-2014-103366","2014-01-15","EH-13990","149.95"
"CA-2017-145233","2017-12-01","DV-13465","1020.2630000000001"
"CA-2017-131492","2017-10-19","HH-15010","95.38799999999999"
"CA-2017-105851","2017-03-13","SE-20110","1332.496"
"CA-2017-159884","2017-08-31","JF-15490","19.119999999999997"
"CA-2017-165008","2017-09-15","DO-13645","295.056"
"CA-2015-119907","2015-12-01","LC-17140","55.424"
"CA-2016-143714","2016-05-23","CC-12370","8539.02"
"CA-2017-147277","2017-10-20","EB-13705","949.7719999999999"
"CA-2017-112431","2017-10-12","RW-19690","441.71999999999997"
"CA-2016-147431","2016-02-02","AB-10105","117.96"
"CA-2016-150007","2016-09-11","AS-10090","7.9079999999999995"
"CA-2017-148404","2017-10-07","Dp-13240","1027.21"
"CA-2016-103730","2016-06-12","SC-20725","487.5"
"CA-2015-168809","2015-08-25","MC-18100","31.782"
"CA-2015-162621","2015-09-05","CA-12055","89.86"
"CA-2016-136133","2016-08-18","HW-14935","355.32"
"CA-2017-168942","2017-08-01","EM-13960","186.54"
"CA-2016-124793","2016-03-14","MM-18280","196.784"
"CA-2015-102582","2015-09-15","NW-18400","1918.79"
"CA-2014-134677","2014-10-06","XP-21865","9.09"
"CA-2017-156622","2017-11-23","JP-15460","248.48100000000002"
"CA-2017-151176","2017-02-13","SV-20785","35.730000000000004"
"CA-2015-160787","2015-09-25","BM-11785","2.946"
"CA-2014-159835","2014-11-17","RB-19330","670.3779999999999"
"CA-2017-155362","2017-12-17","DP-13105","32.56"
"CA-2016-108434","2016-12-05","JG-15160","465.18"
"CA-2017-149489","2017-04-24","DK-12835","107.986"
"CA-2015-106257","2015-04-13","EB-14110","721.488"
"CA-2014-131310","2014-07-12","CL-12565","134.4"
"CA-2017-100202","2016-12-31","BD-11620","302.376"
"CA-2017-101245","2017-11-27","LW-16990","410.71000000000004"
"CA-2016-163384","2016-11-10","CC-12430","45.616"
"CA-2016-145709","2016-10-04","AH-10690","64.248"
"CA-2015-141936","2015-08-07","PN-18775","19.152"
"CA-2016-108875","2016-09-24","CL-12700","532.496"
"CA-2016-144855","2016-07-22","DL-13495","6.3"
"CA-2017-102519","2017-11-27","BM-11650","190.67"
"CA-2014-155390","2014-12-06","BG-11035","42.208"
"CA-2016-114972","2016-11-03","PF-19225","1489.724"
"CA-2016-159940","2016-07-07","BF-11020","339.98"
"CA-2017-108931","2017-09-14","HZ-14950","20.12"
"US-2014-147627","2014-01-20","HL-15040","1859.4"
"CA-2017-133046","2017-07-27","DK-13375","297.99"
"US-2017-117331","2017-10-21","ND-18370","8.559"
"CA-2016-159023","2016-11-03","NW-18400","184.149"
"CA-2016-132661","2016-10-23","SR-20740","379.4"
"CA-2015-124268","2015-07-04","AD-10180","15.48"
"CA-2017-166184","2017-03-24","HR-14830","724.846"
"CA-2017-121468","2017-11-19","KD-16345","31.968"
"CA-2014-148915","2014-11-01","ND-18370","599.896"
"CA-2016-117660","2016-12-30","BM-11785","19.616"
"CA-2017-145219","2017-12-24","RM-19675","2970.4320000000002"
"CA-2016-142097","2016-10-15","QJ-19255","342.76"
"CA-2016-126158","2016-07-25","SC-20095","686.2439999999999"
"CA-2017-127929","2017-12-23","FM-14215","181.95"
"CA-2016-140613","2016-07-22","KN-16705","86.2"
"CA-2015-104346","2015-12-11","IM-15070","730.0380000000001"
"US-2016-167472","2016-06-06","CK-12595","678.8699999999999"
"US-2014-139500","2014-11-16","AB-10165","37.296"
"CA-2016-103947","2016-04-01","BB-10990","61.70399999999999"
"CA-2015-132374","2015-02-22","PS-19045","79.36"
"CA-2014-114321","2014-08-20","NC-18535","1417.35"
"US-2016-144547","2016-11-10","MS-17770","279.944"
"CA-2014-140039","2014-09-13","ON-18715","79.4"
"CA-2014-145800","2014-05-30","SS-20410","355.455"
"US-2016-147711","2016-09-03","HF-14995","430.94"
"CA-2017-164819","2017-10-15","RS-19420","13.05"
"CA-2016-160220","2016-10-20","JS-16030","338.54"
"CA-2014-117765","2014-09-07","RB-19465","643.78"
"CA-2015-136378","2015-04-02","CS-11845","9.156"
"CA-2014-108273","2014-12-16","EJ-13720","92.856"
"CA-2017-135860","2017-12-01","JH-15985","376.09999999999997"
"CA-2017-117807","2017-10-01","DK-13090","104.85"
"CA-2017-144456","2017-09-08","FC-14245","220.056"
"CA-2016-155845","2016-08-12","CM-12235","1399.944"
"CA-2016-154662","2016-06-09","BF-11215","692.94"
"CA-2017-140760","2017-06-02","DO-13435","69.26400000000001"
"CA-2017-128160","2017-12-19","MM-17920","36.672"
"CA-2016-162355","2016-06-30","PF-19165","1302.83"
"CA-2017-144491","2017-03-27","CJ-12010","1875.128"
